system,method,shots,computer,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,mix,21504,qasm simulator,1.630859375,-3.0795496578628745,-4.8494429142336495,-6.102050252585398,-6.4505151620970675
linear_4,mix,21504,qasm simulator,1.671875,-3.1993230063508333,-4.870270302743098,-6.149467065634836,-6.452707277477792
linear_4,mix,21504,qasm simulator,1.587890625,-3.628125733359898,-5.461947246518674,-6.305693946694587,-6.458294629086762
linear_4,mix,21504,qasm simulator,1.6484375,-2.800121674928301,-4.389698145226238,-5.7619957325991935,-6.436180163384945
linear_4,mix,21504,qasm simulator,1.640625,-3.280955427210391,-5.323471419192355,-6.238921072833257,-6.454887097012714
linear_4,mix,21504,qasm simulator,1.65234375,-2.981812175904115,-4.792473811894942,-6.065032314935767,-6.448713624991752
linear_4,mix,21504,qasm simulator,1.67578125,-3.424826761646064,-5.206739945367325,-6.270182366349662,-6.45791169702825
linear_4,mix,21504,qasm simulator,1.685546875,-2.7171794760989654,-4.565662713548329,-5.870666891328119,-6.4380251024983455
linear_4,mix,21504,qasm simulator,1.6484375,-3.218165711073474,-4.857229942333909,-6.156403893483207,-6.454539796015192
linear_4,mix,21504,qasm simulator,1.6015625,-3.022844565678486,-4.665497126452986,-6.007090542922196,-6.446923959110089
linear_4,mix,21504,qasm simulator,1.572265625,-3.605237337931271,-5.349585755471579,-6.283822170913712,-6.457949094054875
linear_4,mix,21504,qasm simulator,1.634765625,-3.159219281659787,-5.06130210405085,-6.174263795543183,-6.453197716354868
linear_4,mix,21504,qasm simulator,1.58203125,-3.7361080124839696,-5.7255244064869135,-6.331108525000705,-6.4586042329778905
linear_4,mix,21504,qasm simulator,1.57421875,-3.1855677361345216,-4.927517285550804,-6.136726030694055,-6.4519861896730255
linear_4,mix,21504,qasm simulator,1.576171875,-3.3650745746476924,-5.027757580854509,-6.207421924822079,-6.455536867406573
linear_4,mix,21504,qasm simulator,1.615234375,-3.5236437072182345,-5.370128545789735,-6.2914605598948965,-6.458259641743324
linear_4,mix,21504,qasm simulator,1.54296875,-2.814643619877078,-4.585675696753207,-5.882766780725332,-6.439179046214729
linear_4,mix,21504,qasm simulator,1.52734375,-3.4590607934983497,-5.199988572824249,-6.266705619815453,-6.457104732083244
linear_4,mix,21504,qasm simulator,1.517578125,-3.727545449002474,-5.492721268367281,-6.315943790480201,-6.458883237121799
linear_4,mix,21504,qasm simulator,1.634765625,-2.929503542242848,-5.027894812349571,-6.1234830584896836,-6.449234433083964
linear_4,mix,21504,qasm simulator,1.685546875,-2.99587003018306,-4.991622268074767,-6.116711001759026,-6.4500612944304265
linear_4,mix,21504,qasm simulator,1.578125,-3.6580502454307107,-5.345179817969134,-6.302861175358569,-6.45901748469066
linear_4,mix,21504,qasm simulator,1.7421875,-2.4888278525145515,-3.6637183957037673,-3.6675399013764065,-6.724858840528012
linear_4,mix,21504,qasm simulator,1.58984375,-3.0838904758409353,-4.909286964347043,-6.117985814794661,-6.450275712312783
linear_4,mix,21504,qasm simulator,1.7734375,-3.444446865688943,-5.241652272992242,-6.2965261206116026,-6.461571351454655
linear_4,mix,21504,qasm simulator,1.533203125,-3.611059313589963,-5.382715402231375,-6.292424266896504,-6.45783180826491
linear_4,mix,21504,qasm simulator,1.513671875,-3.332659483509144,-5.257523148226738,-6.2278598510124965,-6.454789042968546
linear_4,mix,21504,qasm simulator,1.564453125,-3.4135745404481037,-5.289919947899536,-6.249916715518669,-6.456007193069004
linear_4,mix,21504,qasm simulator,1.62109375,-3.162238803199745,-5.173058933027807,-6.188898316779543,-6.4528301228108145
linear_4,mix,21504,qasm simulator,1.62109375,-3.3604150574283413,-5.449460442497049,-6.277436132507516,-6.4562246147087565
linear_4,mix,21504,qasm simulator,1.55078125,-3.0096204130144844,-4.699683762633011,-6.003688915342108,-6.446221893589539
linear_4,mix,21504,qasm simulator,1.5859375,-2.9563050186706827,-4.511486892184108,-5.923866762142993,-6.443826686357234
linear_4,mix,21504,qasm simulator,1.623046875,-3.532213184398381,-5.494116858456543,-6.291478951517345,-6.457394938456386
linear_4,mix,21504,qasm simulator,1.595703125,-3.27551933953843,-5.087014050251737,-6.191250551386421,-6.4540351080324045
linear_4,qwc,21504,qasm simulator,1.5234375,-2.9267725627115833,-4.4652375446878265,-5.865782560118398,-6.44002178627715
linear_4,qwc,21504,qasm simulator,1.513671875,-3.2984734421693864,-5.2368872714323,-6.224526304230912,-6.454459300903086
linear_4,qwc,21504,qasm simulator,1.673828125,-3.323641806517024,-5.1957939435993845,-6.220654280368498,-6.454953736921728
linear_4,qwc,21504,qasm simulator,1.6015625,-2.9932822367780845,-5.006992118651428,-6.117943756121961,-6.449642994397245
linear_4,qwc,21504,qasm simulator,1.630859375,-3.3877074361333963,-5.311684237653662,-6.247913941916089,-6.455896078323514
linear_4,qwc,21504,qasm simulator,1.669921875,-3.6966600263177267,-5.725158078334305,-6.33696942049742,-6.458764918122402
linear_4,qwc,21504,qasm simulator,1.55859375,-3.119081828292193,-4.743274509700365,-6.0767077226372095,-6.4495282962002864
linear_4,qwc,21504,qasm simulator,1.4765625,-3.3042011196919376,-5.072783687932234,-6.20229666559514,-6.454046108734492
linear_4,qwc,21504,qasm simulator,1.64453125,-3.509665129100686,-5.37670784434501,-6.296023736370284,-6.458044665334758
linear_4,qwc,21504,qasm simulator,1.58203125,-3.610506657464825,-5.122634199476455,-6.299532065225915,-6.459563035417265
linear_4,qwc,21504,qasm simulator,1.67578125,-2.9590222189763313,-4.718649990427342,-6.03407152742437,-6.448023982117675
linear_4,qwc,21504,qasm simulator,1.59765625,-3.1035163057185504,-4.960510263911464,-6.126150985839235,-6.450777569061616
linear_4,qwc,21504,qasm simulator,1.669921875,-3.7777230468644896,-5.621261293800896,-6.334859256837125,-6.459728402521218
linear_4,qwc,21504,qasm simulator,1.5390625,-3.0433523853790696,-4.687966217978872,-6.022279157991564,-6.4473806365015545
linear_4,qwc,21504,qasm simulator,1.640625,-2.8328153520798964,-4.805956628859026,-6.027983538411874,-6.4455515963006
linear_4,qwc,21504,qasm simulator,1.740234375,-3.716377873798538,-5.673861449084226,-6.343283132235493,-6.460064380552
linear_4,qwc,21504,qasm simulator,1.607421875,-2.928161454203348,-4.5599610868227725,-5.932469259244148,-6.443171349151632
linear_4,qwc,21504,qasm simulator,1.48828125,-3.336615437936548,-5.016225284482555,-6.207312880898658,-6.454729777752976
linear_4,qwc,21504,qasm simulator,1.599609375,-3.6129929718043905,-5.5218684049794975,-6.303301652550763,-6.458010138283582
linear_4,qwc,21504,qasm simulator,1.572265625,-3.479286011120601,-5.479331422345046,-6.280438397477768,-6.456668043201241
linear_4,qwc,21504,qasm simulator,1.72265625,-3.342848174805388,-5.272886642297609,-6.260114428746879,-6.456634257717075
linear_4,qwc,21504,qasm simulator,1.626953125,-3.087003095140352,-4.902175777234714,-6.110642952868879,-6.450465557762825
linear_4,qwc,21504,qasm simulator,1.591796875,-3.3749070034670265,-5.489435329379651,-6.275411466437879,-6.45604448414686
linear_4,qwc,21504,qasm simulator,1.625,-3.371008825562073,-5.243898187858871,-6.255759197093497,-6.456625064833617
linear_4,qwc,21504,qasm simulator,1.62890625,-3.6101791334320774,-5.55672995567066,-6.317990401604923,-6.458735423030332
linear_4,qwc,21504,qasm simulator,1.630859375,-3.357077492528158,-5.259956526474373,-6.251585569786048,-6.455992973782126
linear_4,qwc,21504,qasm simulator,1.58984375,-2.4158663787436034,-3.8645281189396465,-4.4755190739261685,-6.291447396687373
linear_4,qwc,21504,qasm simulator,1.646484375,-3.367714842511167,-5.262031259998349,-6.24486008713254,-6.45611321839745
linear_4,qwc,21504,qasm simulator,1.607421875,-3.2763797905562617,-5.22281623172978,-6.225532047830849,-6.455050320623821
linear_4,qwc,21504,qasm simulator,1.544921875,-3.441336845844351,-5.479923071581741,-6.273881946265372,-6.456315323483939
linear_4,qwc,21504,qasm simulator,1.73046875,-2.897291845669077,-4.873410703725023,-6.070531655134696,-6.448166007425991
linear_4,qwc,21504,qasm simulator,1.638671875,-2.8302792784680015,-4.84322915945372,-6.038157068822036,-6.4452439989906924
linear_4,qwc,21504,qasm simulator,1.62890625,-3.207422862085679,-5.119863031719801,-6.195360569639224,-6.4536275729933905
linear_4,qwc,21504,qasm simulator,1.611328125,-3.542872109528517,-5.406800798096201,-6.288345837689196,-6.457842799537464
linear_4,qwc,21504,qasm simulator,1.6484375,-3.2399711471515165,-4.881809414108577,-6.175522623085911,-6.45470836571398
linear_4,qwc,21504,qasm simulator,1.625,-3.4360846041221307,-5.115482456096803,-6.255352963237667,-6.457259248193301
linear_4,qwc,21504,qasm simulator,1.572265625,-3.4012396447001696,-5.2312998033828935,-6.240953900983189,-6.455748064349002
linear_4,qwc,21504,qasm simulator,1.537109375,-2.9793415717979586,-4.581200769098759,-5.9530501281423485,-6.443791938132016
linear_4,qwc,21504,qasm simulator,1.654296875,-3.663451586654707,-5.524956924893756,-6.321257153092946,-6.459209800393268
linear_4,qwc,21504,qasm simulator,1.646484375,-3.4460764919332285,-5.522071451937468,-6.2891379656479565,-6.456865082837549
linear_4,qwc,21504,qasm simulator,1.431640625,-3.619878344579812,-5.429151210883585,-6.289175300201557,-6.457527580307655
linear_4,qwc,21504,qasm simulator,1.5703125,-3.0455246579398705,-4.668570384379517,-6.031177286969897,-6.447729985492067
linear_4,qwc,21504,qasm simulator,1.625,-3.4612739707759395,-5.1374684562233295,-6.254075233079375,-6.45742559476137
linear_4,qwc,21504,qasm simulator,1.583984375,-2.8237918800979807,-4.311146151835439,-5.664345273505504,-6.430411432906256
linear_4,qwc,21504,qasm simulator,1.65234375,-2.774732907703193,-3.8255234001657286,-4.033605147385558,-6.21231878998579
linear_4,qwc,21504,qasm simulator,1.658203125,-3.5739570682239648,-5.362890872993775,-6.29149017299167,-6.458401687910193
linear_4,qwc,21504,qasm simulator,1.49609375,-3.22361882702396,-4.953865403408656,-6.136656432338686,-6.451842844461454
linear_4,qwc,21504,qasm simulator,1.576171875,-3.194243402979111,-5.0372160599997855,-6.1731912819635575,-6.453111078387199
linear_4,qwc,21504,qasm simulator,1.458984375,-3.7257830815655293,-5.439551204105435,-6.3142358511030405,-6.458799413846181
linear_4,qwc,21504,qasm simulator,1.640625,-3.14963825898081,-5.035477647828954,-6.160358492147193,-6.452329567923451
linear_4,qwc,21504,qasm simulator,1.443359375,-3.4792268958737638,-5.147886295168302,-6.243271523274405,-6.456036245151999
linear_4,qwc,21504,qasm simulator,1.603515625,-3.2078936763956447,-4.818749832172003,-6.112951890508435,-6.451370135488961
linear_4,qwc,21504,qasm simulator,1.564453125,-3.4776759133101662,-5.463932907375801,-6.285616901586101,-6.456821303634989
linear_4,qwc,21504,qasm simulator,1.640625,-2.9338541070585777,-4.984748640920985,-6.110594058849971,-6.448984077960671
linear_4,qwc,21504,qasm simulator,1.666015625,-2.6001088513222976,-4.019557050391441,-5.030072314602207,-6.386311680939029
linear_4,qwc,21504,qasm simulator,1.65625,-2.9884686646409735,-5.0108573805673124,-6.126695624677108,-6.450019222562158
linear_4,qwc,21504,qasm simulator,1.548828125,-3.1140689583578642,-4.965824036277155,-6.126663239366365,-6.4508750666557
linear_4,qwc,21504,qasm simulator,1.59375,-2.9394565874745857,-4.78482107164566,-6.040477646915136,-6.4466357001839505
linear_4,qwc,21504,qasm simulator,1.505859375,-3.7501724209425813,-5.3460877650936,-6.31818846643639,-6.459854766040378
linear_4,qwc,21504,qasm simulator,1.578125,-3.2470838564650943,-4.920025079884901,-6.168406137484469,-6.453233625632812
linear_4,qwc,21504,qasm simulator,1.609375,-3.1416169611508455,-5.161176812775643,-6.18002803156531,-6.452443201987704
linear_4,qwc,21504,qasm simulator,1.7421875,-3.0174449855266836,-5.1073991590231165,-6.163750384486988,-6.452324295441122
linear_4,qwc,21504,qasm simulator,1.6171875,-3.381637848213788,-5.146404506478294,-6.235829452596283,-6.455704053614
linear_4,qwc,21504,qasm simulator,1.599609375,-3.674174201228894,-5.314772320910493,-6.314372506552954,-6.460464663357417
linear_4,qwc,21504,qasm simulator,1.55859375,-3.173149680349624,-5.008589515408229,-6.154195206763532,-6.452045714747834
linear_4,qwc,21504,qasm simulator,1.548828125,-3.23571393247219,-5.267069138171319,-6.2213572047106265,-6.454004663809231
linear_4,qwc,21504,qasm simulator,1.59765625,-3.2304554782909762,-4.929954926591018,-6.179251609774983,-6.453990779657229
linear_4,qwc,21504,qasm simulator,1.724609375,-3.424415499450771,-5.3628752828667405,-6.283107879809675,-6.4576526097050575
linear_4,qwc,21504,qasm simulator,1.619140625,-3.174316068754037,-5.055803464405309,-6.16994603020087,-6.452689041034331
linear_4,qwc,21504,qasm simulator,1.52734375,-3.248310921129849,-4.9856432346298245,-6.169053933883797,-6.453026267133136
linear_4,qwc,21504,qasm simulator,1.626953125,-2.9841147508988954,-4.981173292280918,-6.116043917469167,-6.449449063341211
linear_4,qwc,21504,qasm simulator,1.646484375,-2.90424683293956,-5.063044350087335,-6.115263300942061,-6.448738285914444
linear_4,qwc,21504,qasm simulator,1.6171875,-3.411968500497511,-5.556466465048931,-6.292246554342533,-6.456682602769918
linear_4,qwc,21504,qasm simulator,1.654296875,-3.073204833395296,-4.869881902360701,-6.092882204329316,-6.44970633737698
linear_4,qwc,21504,qasm simulator,1.4921875,-3.6529604565152347,-5.364291728908794,-6.314107217465587,-6.4593191173847835
linear_4,qwc,21504,qasm simulator,1.60546875,-3.5321986906492637,-5.352785464443123,-6.2856653604506665,-6.457966339156157
linear_4,qwc,21504,qasm simulator,1.4609375,-3.534628667244369,-5.340577364856678,-6.2671359244898115,-6.45678303790571
linear_4,qwc,21504,qasm simulator,1.578125,-3.217043305329408,-5.184811173795973,-6.205792622930782,-6.453826694154307
linear_4,qwc,21504,qasm simulator,1.59375,-3.3190010030221817,-5.219362014147522,-6.2292423327474005,-6.455069659972683
linear_4,qwc,21504,qasm simulator,1.4765625,-3.7247958216091157,-5.487603947434135,-6.3191219534411225,-6.458770239619909
linear_4,qwc,21504,qasm simulator,1.455078125,-3.0956632547734206,-4.591005525468958,-5.985660927098332,-6.446306050757445
linear_4,qwc,21504,qasm simulator,1.580078125,-3.4482295058676407,-5.313247142668108,-6.2705473225841075,-6.456907768543305
linear_4,qwc,21504,qasm simulator,1.65625,-3.348890748831922,-5.049687429516208,-6.229633159880631,-6.456496662450082
linear_4,qwc,21504,qasm simulator,1.60546875,-3.320240210200359,-5.200936606441671,-6.233232457828867,-6.455435471263673
linear_4,qwc,21504,qasm simulator,1.6953125,-2.963891964373813,-4.620646196548874,-6.000771132211609,-6.4475397849885905
linear_4,qwc,21504,qasm simulator,1.546875,-3.556689133394904,-5.267911472310876,-6.277151258460725,-6.457932256539026
linear_4,qwc,21504,qasm simulator,1.615234375,-3.7208323822148825,-5.439329358649971,-6.3255637341804,-6.459828640674278
linear_4,qwc,21504,qasm simulator,1.591796875,-3.673250376104728,-5.4813220774020195,-6.30970786633494,-6.458707153886218
linear_4,qwc,21504,qasm simulator,1.61328125,-2.918042174652838,-4.701191389117776,-6.009188191213232,-6.4455064197638965
linear_4,qwc,21504,qasm simulator,1.572265625,-3.3281834167433844,-5.311529821706582,-6.246635439999604,-6.455392642881222
linear_4,qwc,21504,qasm simulator,1.666015625,-3.3138199641903823,-5.409250929743539,-6.263073369512462,-6.456080974418796
linear_4,qwc,21504,qasm simulator,1.5859375,-3.3439023895896796,-5.589487673645985,-6.287745484310012,-6.45597565704225
linear_4,qwc,21504,qasm simulator,1.763671875,-2.6195507578254182,-4.9127529515206945,-6.036541448153255,-6.44338225438422
linear_4,qwc,21504,qasm simulator,1.5703125,-3.764085085354482,-5.6014854815076225,-6.326933439373175,-6.458916622518684
linear_4,qwc,21504,qasm simulator,1.69140625,-3.135930632530373,-5.404543875119806,-6.241744172310891,-6.453982777722633
linear_4,qwc,21504,qasm simulator,1.517578125,-3.454342422782192,-5.1525755038935,-6.250332490594813,-6.456638596904737
linear_4,qwc,21504,qasm simulator,1.607421875,-2.758202771093283,-4.585614722491858,-5.877113473344473,-6.438488596729863
linear_4,qwc,21504,qasm simulator,1.666015625,-3.2414164212267225,-5.188627822956956,-6.219134782148714,-6.455028640424212
linear_4,qwc,21504,qasm simulator,1.548828125,-2.4567617221315348,-3.202216827247848,-8.259946235064634,-6.51016167756327
linear_4,qwc,21504,qasm simulator,1.619140625,-3.415873889796054,-5.199866753478172,-6.245638541432363,-6.456167079994243
linear_4,qwc,21504,qasm simulator,1.6640625,-2.848288494106292,-4.528817136232437,-5.900864828039385,-6.442102298563933
linear_4,qwc,21504,qasm simulator,1.615234375,-3.3081105591845175,-5.2099488226031925,-6.224486868034482,-6.45490864108288
linear_4,qwc,21504,qasm simulator,1.626953125,-3.3606030042550326,-5.201339633724382,-6.243212414236514,-6.456010478816417
linear_4,qwc,21504,qasm simulator,1.572265625,-3.263873720167466,-5.060377935639855,-6.184728341161096,-6.45376329635803
linear_4,qwc,21504,qasm simulator,1.58984375,-2.95624093272884,-4.385148230383653,-5.815057197331194,-6.43818032405926
linear_4,qwc,21504,qasm simulator,1.5078125,-3.7634829747763563,-5.41331082932007,-6.325444082648531,-6.459693476056966
linear_4,qwc,21504,qasm simulator,1.755859375,-3.2364751939038165,-5.323696268511583,-6.2396629834483655,-6.454947647057287
